lat,lon,00:00Z 2026-09-19,00:00Z 2026-09-20,00:00Z 2026-09-21,00:00Z 2026-09-22,00:00Z 2026-09-23,00:00Z 2026-09-24,00:00Z 2026-09-25,00:00Z 2026-09-26,00:00Z 2026-09-27
4.090523,98.695206,2.940000057220459,0.9399999976158142,13.989999771118164,9.539999961853027,12.899999618530273,2.0,0.0,2.559999942779541,2.990000009536743
4.090523,98.77834,1.6799999475479126,2.190000057220459,4.079999923706055,3.9700000286102295,1.1699999570846558,2.549999952316284,0.05999999865889549,10.34000015258789,4.570000171661377
4.090523,98.86148,2.4700000286102295,6.840000152587891,4.210000038146973,1.5499999523162842,2.75,2.869999885559082,0.0,5.190000057220459,2.75
4.090523,98.94461,1.899999976158142,11.460000038146973,9.229999542236328,1.4800000190734863,13.220000267028809,4.269999980926514,0.0,2.809999942779541,6.239999771118164
4.090523,99.027756,1.440000057220459,0.6499999761581421,8.4399995803833,2.630000114440918,0.3499999940395355,2.6600000858306885,0.0,2.8399999141693115,0.8100000023841858
4.090523,99.110886,1.8200000524520874,0.9200000166893005,5.639999866485596,1.649999976158142,0.15000000596046448,2.799999952316284,0.1599999964237213,3.2899999618530273,0.28999999165534973
4.090523,99.19402,2.2100000381469727,0.0,6.71999979019165,13.329999923706055,0.0,2.990000009536743,0.07999999821186066,6.389999866485596,3.619999885559082
4.090523,99.27716,2.049999952316284,0.0,2.0999999046325684,1.909999966621399,6.710000038146973,4.159999847412109,0.1899999976158142,7.03000020980835,1.2400000095367432
4.090523,99.36029,1.8799999952316284,0.0,0.33000001311302185,1.4800000190734863,0.23000000417232513,2.4600000381469727,0.49000000953674316,9.84000015258789,4.539999961853027
4.090523,99.443436,1.7400000095367432,0.0,0.05999999865889549,3.509999990463257,0.25999999046325684,2.0999999046325684,0.8899999856948853,4.289999961853027,1.659999966621399
4.090523,99.526566,1.600000023841858,0.0,0.9399999976158142,1.2799999713897705,2.809999942779541,1.059999942779541,0.4000000059604645,3.490000009536743,1.1799999475479126
4.090523,99.6097,1.1799999475479126,0.0,1.7999999523162842,3.5799999237060547,0.28999999165534973,2.319999933242798,1.9700000286102295,3.3299999237060547,2.309999942779541
4.090523,99.69284,1.1299999952316284,0.0,0.9900000095367432,0.23000000417232513,0.2800000011920929,10.59000015258789,2.7699999809265137,3.5899999141693115,2.25
4.090523,99.77597,1.0800000429153442,0.0,0.9100000262260437,3.240000009536743,0.38999998569488525,0.17000000178813934,4.829999923706055,2.3499999046325684,1.659999966621399
4.090523,99.8591,1.0099999904632568,0.0,0.3700000047683716,0.7300000190734863,0.28999999165534973,4.050000190734863,6.440000057220459,7.739999771118164,1.7999999523162842
4.090523,99.942245,0.949999988079071,0.0,1.6299999952316284,2.0999999046325684,0.3400000035762787,10.210000038146973,4.079999923706055,5.159999847412109,3.2899999618530273
4.090523,100.02538,0.7799999713897705,0.0,2.8399999141693115,0.05000000074505806,0.15000000596046448,6.949999809265137,5.179999828338623,8.550000190734863,0.9399999976158142
4.090523,100.10852,0.6100000143051147,0.0,1.75,4.949999809265137,0.3499999940395355,3.200000047683716,5.340000152587891,15.569999694824219,3.890000104904175
4.090523,100.19165,0.7300000190734863,0.0,1.1200000047683716,1.3799999952316284,0.75,3.859999895095825,9.800000190734863,15.729999542236328,5.070000171661377
4.090523,100.27478,1.159999966621399,0.0,1.1200000047683716,0.6600000262260437,0.4099999964237213,9.880000114440918,8.630000114440918,7.039999961853027,4.769999980926514
4.090523,100.357925,0.6899999976158142,0.0,0.5199999809265137,0.05000000074505806,2.5899999141693115,9.34000015258789,14.130000114440918,12.800000190734863,1.2200000286102295
4.090523,100.44106,1.1699999570846558,0.0,0.019999999552965164,0.0,0.7699999809265137,7.039999961853027,8.800000190734863,18.149999618530273,0.41999998688697815
4.090523,100.5242,0.03999999910593033,0.0,0.0,0.0,0.0,3.3399999141693115,7.090000152587891,15.260000228881836,0.6899999976158142
4.090523,100.60733,0.10000000149011612,0.0,0.0,0.0,0.0,1.3600000143051147,10.920000076293945,6.329999923706055,0.3400000035762787
4.090523,100.69046,0.17000000178813934,0.0,0.0,0.0,0.0,0.12999999523162842,6.050000190734863,2.130000114440918,0.0
4.090523,100.773605,0.3499999940395355,0.0,0.0,0.0,0.0,0.05999999865889549,3.069999933242798,2.0299999713897705,0.0
4.090523,100.85674,0.30000001192092896,0.0,0.009999999776482582,0.0,0.5099999904632568,0.029999999329447746,0.1599999964237213,3.609999895095825,0.0
4.090523,100.93988,1.309999942779541,0.0,0.009999999776482582,0.0,0.0,0.11999999731779099,0.5299999713897705,3.4700000286102295,0.0
4.090523,101.02302,0.2199999988079071,0.0,0.0,2.059999942779541,0.0,8.350000381469727,0.9599999785423279,15.270000457763672,0.0
4.090523,101.10615,0.12999999523162842,0.0,0.0,0.0,0.009999999776482582,2.609999895095825,0.9399999976158142,7.059999942779541,0.0
4.090523,101.189285,4.960000038146973,0.0,2.7899999618530273,1.5199999809265137,0.019999999552965164,0.25,0.41999998688697815,5.820000171661377,0.0
4.090523,101.27242,3.4800000190734863,0.0,3.450000047683716,0.49000000953674316,1.1799999475479126,0.3499999940395355,0.0,0.27000001072883606,0.0
4.090523,101.35556,7.889999866485596,0.3199999928474426,5.849999904632568,6.670000076293945,6.940000057220459,6.53000020980835,0.0,0.5099999904632568,0.4000000059604645
4.090523,101.4387,9.25,6.96999979019165,5.079999923706055,6.190000057220459,9.260000228881836,13.619999885559082,0.17000000178813934,0.33000001311302185,0.4099999964237213
4.090523,101.52183,23.469999313354492,17.979999542236328,16.290000915527344,3.4100000858306885,3.109999895095825,22.59000015258789,4.789999961853027,3.6500000953674316,0.15000000596046448
4.090523,101.604965,13.300000190734863,5.090000152587891,7.849999904632568,10.25,3.680000066757202,13.149999618530273,5.820000171661377,5.440000057220459,7.5
4.090523,101.6881,6.320000171661377,2.859999895095825,0.36000001430511475,20.010000228881836,0.3100000023841858,15.359999656677246,2.559999942779541,6.730000019073486,1.2300000190734863
4.090523,101.77124,2.2699999809265137,0.0,2.200000047683716,14.25,2.559999942779541,5.800000190734863,1.6200000047683716,4.039999961853027,0.0
4.090523,101.85438,1.1200000047683716,0.20000000298023224,11.739999771118164,7.789999961853027,6.960000038146973,0.4300000071525574,2.109999895095825,2.5,0.0
