date,rainfall
2026-09-19,0.9217453146619456
2026-09-20,2.0034065922323685
2026-09-21,8.589974663512164
2026-09-22,0.7597493773677471
2026-09-23,0.9188160942624932
2026-09-24,1.8220943880538065
2026-09-25,2.4630560750260284
